index,sequence,flags,timestamp_valid,frame_ms,dequeue_ms,output_ms,read_ms,copy_ms,dispatch_wait_ms,worker_wait_ms,preprocess_ms,npu_ms,postprocess_ms,gmc_ms,association_ms,read_to_output_ms,frame_to_output_ms,ready_ms,dispatch_ms
1688,5032,8193,1,1280256.7309999999,1280266.742084,1280290.8859619999,0.43662499999999999,0.3030419999267906,0.0002910001203417778,0.055708999978378415,1.8013330000000001,21.657419000000001,0.19716600000000001,2.7475000000000001,0.020417000000000001,24.235168999999999,34.15496199997142,1280267.087418,1280267.0877090001
1689,5035,8193,1,1280281.6969999999,1280290.984837,1280315.7076729999,0.39870899999999998,0.30187499988824129,0.00029099988751113415,0.054542000172659755,1.817375,22.227336000000001,0.19775000000000001,2.7617919999999998,0.020417000000000001,24.778252999999999,34.010673000011593,1280291.328129,1280291.3284199999
1690,5038,8193,1,1280306.733,1280315.8336730001,1280340.7396750001,0.43954199999999999,0.31499999994412065,0.00029199989512562752,0.012833000160753727,1.796667,22.450752000000001,0.19745799999999999,2.6215000000000002,0.020708000000000001,24.988835999999999,34.006675000069663,1280316.1903810001,1280316.1906729999
1691,5041,8193,1,1280331.7320000001,1280340.835342,1280365.6398440001,0.40512500000000001,0.31033300003036857,0.00029199989512562752,0.052499999990686774,1.810084,22.309585999999999,0.19687499999999999,2.7795830000000001,0.020708000000000001,24.857002000000001,33.907844000030309,1280341.1879670001,1280341.188259
1692,5044,8193,1,1280356.74,1280365.8250529999,1280389.974472,0.42466599999999999,0.29370800009928644,0.00029199989512562752,0.010208000196143985,1.8430420000000001,21.708752,0.20300000000000001,2.7297090000000002,0.021000000000000001,24.238669000000002,33.234472000040114,1280366.160469,1280366.1607609999
1693,5047,8193,1,1280381.723,1280390.064888,1280414.159183,0.37420900000000001,0.28583399998024106,0.00029200012795627117,0.055124999955296516,1.7861670000000001,21.678419000000002,0.19395799999999999,2.7932920000000001,0.030041999999999999,24.142128,32.43618299998343,1280390.391263,1280390.3915550001
1694,5050,8193,1,1280406.73,1280414.3295160001,1280439.0686850001,0.40191700000000002,0.27358299982734025,0.0002910001203417778,0.055416999850422144,1.817083,22.278376999999999,0.19425000000000001,2.718626,0.020125000000000001,24.825793999999998,32.338685000082478,1280414.644808,1280414.6450990001
1695,5053,8193,1,1280431.7309999999,1280439.168143,1280463.1545210001,0.41533399999999998,0.32316699996590614,0.00029099988751113415,0.011084000114351511,1.831083,21.529961,0.199209,2.7282500000000001,0.021291999999999998,24.037127999999999,31.423521000193432,1280439.5327270001,1280439.533018
1696,5055,8193,1,1280448.398,1280463.2507710001,1280487.3675230001,0.38558300000000001,0.28962499997578561,0.00029200012795627117,0.055416999850422144,1.7890839999999999,21.654209999999999,0.19687499999999999,2.786,0.022749999999999999,24.170127000000001,38.969523000065237,1280463.5829789999,1280463.5832710001
1697,5058,8193,1,1280473.365,1280487.498773,1280511.7555259999,0.44595800000000002,0.31150000006891787,0,0.055416000075638294,1.8179590000000001,21.744918999999999,0.19804099999999999,2.7101670000000002,0.020708000000000001,24.346876999999999,38.390525999944657,1280487.854607,1280487.854607
1698,5061,8193,1,1280498.3970000001,1280511.8453589999,1280536.408361,0.40775,0.31937500019557774,0.00029199989512562752,0.053667000029236078,1.797542,22.063711000000001,0.19775000000000001,2.5832920000000001,0.021291999999999998,24.608502999999999,38.01136099989526,1280512.207317,1280512.2076089999
1699,5064,8193,1,1280523.3999999999,1280536.5381529999,1280560.8083220001,0.46433400000000002,0.33425000007264316,0.00058300001546740532,0.055999999865889549,1.7885,21.760960000000001,0.19775000000000001,2.7752080000000001,0.020417000000000001,24.355336000000001,37.408322000177577,1280536.91732,1280536.917903
1700,5067,8193,1,1280548.3999999999,1280560.897572,1280585.4909079999,0.40775,0.32170900003984571,0.0002910001203417778,0.054541999939829111,1.8138749999999999,22.116209999999999,0.197459,2.7617919999999998,0.029166999999999998,24.639126999999998,37.09090800001286,1280561.2595309999,1280561.2598220001
1701,5070,8193,1,1280573.399,1280585.6656160001,1280608.8119940001,0.41649999999999998,0.2878749999217689,0.00029199989512562752,0.015750000020489097,1.834875,20.727001999999999,0.19600000000000001,2.711042,0.027708,23.233585999999999,35.412994000129402,1280585.9949080001,1280585.9952
1702,5073,8193,1,1280598.3740000001,1280608.9029939999,1280633.3595380001,0.451208,0.35816600010730326,0.00029200012795627117,0.050749999936670065,1.8097920000000001,21.968627000000001,0.20300000000000001,2.7935829999999999,0.0055409999999999999,24.507586,34.985538000008091,1280609.3031599999,1280609.303452
1703,5076,8193,1,1280623.3870000001,1280633.501871,1280657.4692899999,0.41475000000000001,0.28816700004972517,0.00029200012795627117,0.054250000044703484,1.8188329999999999,21.482710000000001,0.19658300000000001,2.7235839999999998,0.020125000000000001,24.053751999999999,34.082289999816567,1280633.8302879999,1280633.8305800001
1704,5079,8193,1,1280648.4010000001,1280657.562624,1280682.151293,0.45820899999999998,0.36400000005960464,0.00029099988751113415,0.055124999955296516,1.804834,22.040376999999999,0.19775000000000001,2.7854169999999998,0.020417000000000001,24.640003,33.75029299990274,1280657.9694990001,1280657.96979
1705,5082,8193,1,1280673.3829999999,1280682.280793,1280709.249754,0.44566699999999998,0.32024999987334013,0.00029199989512562752,2.6468750000931323,1.810959,21.862752,0.19891700000000001,2.549166,0.020708000000000001,27.05442,35.866754000075161,1280682.6410010001,1280682.641293
1706,5085,8193,1,1280698.398,1280709.336962,1280734.153715,0.37770900000000002,0.29049999988637865,0,0.054540999932214618,1.811542,22.334961,0.19716600000000001,2.728542,0.020417000000000001,24.863128,35.755714999977499,1280709.668296,1280709.668296
1707,5088,8193,1,1280723.398,1280734.2823399999,1280758.5017589999,0.45004100000000002,0.32258300017565489,0.00029199989512562752,0.055708000203594565,1.8083340000000001,21.708461,0.19425000000000001,2.6500840000000001,0.020125000000000001,24.304002000000001,35.103758999845013,1280734.647506,1280734.6477979999
1708,5091,8193,1,1280748.399,1280758.5933419999,1280782.585553,0.41708400000000001,0.32987500005401671,0.00029099988751113415,0.054834000067785382,1.82175,21.463751999999999,0.19775000000000001,2.6401669999999999,0.020708000000000001,24.038585999999999,34.186553000006825,1280758.9640510001,1280758.964342
1709,5094,8193,1,1280773.399,1280782.718845,1280808.760889,0.44391700000000001,0.31383299990557134,0,2.6366670001298189,1.8150409999999999,20.948377000000001,0.196876,2.6025420000000001,0.021291000000000001,26.131003,35.361889000050724,1280783.0738029999,1280783.0738029999
1710,5097,8193,1,1280798.379,1280808.855097,1280833.604183,0.39054100000000003,0.29866699990816414,0.00029199989512562752,0.052792000118643045,1.8115410000000001,22.259419000000001,0.19687499999999999,2.7466249999999999,0.021000000000000001,24.799835000000002,35.225183000089601,1280809.194597,1280809.1948889999
1711,5100,8193,1,1280823.399,1280833.7354329999,1280858.3973109999,0.44070799999999999,0.31004200014285743,0.00029199989512562752,0.055417000083252788,1.8165,22.156752000000001,0.19541700000000001,2.7822089999999999,0.020125000000000001,24.752002999999998,34.998310999944806,1280834.086016,1280834.0863079999
1712,5103,8193,1,1280848.3999999999,1280858.4877269999,1280882.3411050001,0.42845899999999998,0.33920900011435151,0.00029200012795627117,0.053957999916747212,1.8188329999999999,21.318211000000002,0.19716700000000001,2.68275,0.020708000000000001,23.899753,33.941105000209063,1280858.870102,1280858.8703940001
1713,5106,8193,1,1280873.399,1280882.473521,1280909.560024,0.44245899999999999,0.31062499992549419,0,2.6197499998379499,1.815917,22.009460000000001,0.19891700000000001,2.5847500000000001,0.020708000000000001,27.175753,36.161024000030011,1280882.8267300001,1280882.8267300001
1714,5109,8193,1,1280898.3999999999,1280909.6577320001,1280934.3271929999,0.41212500000000002,0.31558399996720254,0.00029199989512562752,0.056000000098720193,1.8077510000000001,22.166377000000001,0.19600000000000001,2.7606259999999998,0.019833,24.724294,35.927192999981344,1280910.0150240001,1280910.015316
1715,5112,8193,1,1280923.399,1280934.4593179999,1280959.040696,0.44625100000000001,0.31645900011062622,0,0.051333999959751964,1.826125,22.108626999999998,0.19483300000000001,2.712208,0.021291999999999998,24.668295000000001,35.64169600000605,1280934.8189429999,1280934.8189429999
1716,5115,8193,1,1280948.399,1280959.1261539999,1280983.768198,0.41708299999999998,0.33045800006948411,0.00058400002308189869,0.012541000032797456,1.8188329999999999,22.157627000000002,0.19454199999999999,2.743125,0.020417000000000001,24.686668999999998,35.369198000058532,1280959.4986119999,1280959.4991959999
1717,5118,8193,1,1280973.375,1280983.8962399999,1281007.833909,0.46054200000000001,0.33512499998323619,0.0002910001203417778,0.054834000067785382,1.8086249999999999,21.420584999999999,0.19570899999999999,2.681,0.020708000000000001,24.021961000000001,34.458909000037238,1280984.2724899999,1280984.272781
1718,5121,8193,1,1280998.4080000001,1281007.928117,1281034.2309119999,0.40104099999999998,0.30887499987147748,0.00029200012795627117,1.6237079999409616,1.7876259999999999,22.25271,0.19833300000000001,4.5482500000000003,0.020125000000000001,26.353836000000001,35.822911999886855,1281008.2781169999,1281008.278409
1719,5124,8193,1,1281023.399,1281034.4225369999,1281059.087331,0.47249999999999998,0.33950000000186265,0.00029199989512562752,0.055707999970763922,1.830792,22.118251999999998,0.19833400000000001,2.7822089999999999,0.020125000000000001,24.756668999999999,35.688331000041217,1281034.803453,1281034.8037449999
1720,5127,8193,1,1281048.399,1281059.1812469999,1281084.162792,0.39579199999999998,0.30275000003166497,0.0002910001203417778,0.01370899984613061,1.802792,22.532126999999999,0.19775000000000001,2.5946669999999998,0.021000000000000001,25.032878,35.763792000012472,1281059.5257059999,1281059.525997
1721,5130,8193,1,1281073.399,1281084.290542,1281108.646461,0.421458,0.29487500013783574,0.00029200012795627117,0.051916999975219369,1.811542,21.866251999999999,0.199792,2.7679170000000002,0.020708000000000001,24.440211000000001,35.247460999991745,1281084.6277079999,1281084.628
1722,5133,8193,1,1281098.365,1281108.7409610001,1281133.237463,0.39987499999999998,0.30449999985285103,0.00029200012795627117,0.053957999916747212,1.826417,21.977959999999999,0.19512499999999999,2.7711250000000001,0.021000000000000001,24.550169,34.872463000006974,1281109.0871689999,1281109.0874610001
1723,5136,8193,1,1281123.402,1281133.3655050001,1281158.0501319999,0.45733299999999999,0.32958299992606044,0.00029199989512562752,0.056583000114187598,1.8124169999999999,22.160253000000001,0.19570899999999999,2.6515420000000001,0.020125000000000001,24.769501999999999,34.648131999885663,1281133.7379630001,1281133.738255
1724,5139,8193,1,1281148.3999999999,1281158.1411319999,1281182.5702599999,0.417375,0.33016700018197298,0.00029200012795627117,0.053957999916747212,1.809501,21.909127000000002,0.198625,2.5724999999999998,0.020417000000000001,24.475211000000002,34.170260000042617,1281158.5121319999,1281158.5124240001
1725,5142,8193,1,1281173.409,1281182.697718,1281209.0783869999,0.44595800000000002,0.32083299988880754,0.00029199989512562752,2.5762920000124723,1.8124169999999999,21.393460999999999,0.200958,2.5369169999999999,0.021291000000000001,26.464376999999999,35.669386999914423,1281183.059968,1281183.0602599999
1726,5145,8193,1,1281198.4099999999,1281209.171721,1281233.6069730001,0.36720900000000001,0.28145799995400012,0.00058300001546740532,0.010207999963313341,1.7777080000000001,22.082086,0.19600000000000001,2.6174170000000001,0.030917,24.480460999999998,35.196973000187427,1281209.4937209999,1281209.4943039999
1727,5148,8193,1,1281223.3999999999,1281233.73064,1281258.3630590001,0.47512500000000002,0.35204200004227459,0,0.05133299995213747,1.8097909999999999,22.103377999999999,0.19891600000000001,2.7810419999999998,0.011083000000000001,24.715544000000001,34.963059000205249,1281234.1229320001,1281234.1229320001
1728,5151,8193,1,1281248.4010000001,1281258.4453090001,1281282.6075609999,0.390542,0.29924999992363155,0.00029199989512562752,0.053958000149577856,1.8287500000000001,21.660627000000002,0.19629199999999999,2.6564999999999999,0.020708000000000001,24.212419000000001,34.206560999853536,1281258.785684,1281258.7859759999
1729,5154,8193,1,1281273.3999999999,1281282.744645,1281307.591147,0.43545899999999998,0.303624999942258,0.00029200012795627117,0.012832999927923083,1.805709,22.395627999999999,0.198042,2.6734170000000002,0.019834000000000001,24.937211000000001,34.191147000063211,1281283.0893949999,1281283.089687
1730,5157,8193,1,1281298.3999999999,1281307.682147,1281330.817733,0.39783400000000002,0.30858399998396635,0.0002910001203417778,0.054541999939829111,1.8305,20.618501999999999,0.19658300000000001,2.748084,0.020125000000000001,23.183419000000001,32.417733000125736,1281308.031856,1281308.0321470001
1731,5160,8193,1,1281323.4069999999,1281330.956275,1281355.7330690001,0.42816599999999999,0.29312500008381903,0.00029200012795627117,0.055416999850422144,1.810376,22.299085000000002,0.19600000000000001,2.6705000000000001,0.020417000000000001,24.870418999999998,32.326069000177085,1281331.290816,1281331.2911080001
1732,5163,8193,1,1281348.3999999999,1281355.828152,1281383.0943219999,0.39083299999999999,0.29779199999757111,0.00029199989512562752,2.7439999999478459,1.7995840000000001,22.101918999999999,0.191917,2.71075,0.020709000000000002,27.318377999999999,34.69432200002484,1281356.1667770001,1281356.167069
1733,5166,8193,1,1281373.3999999999,1281383.2296549999,1281407.1416569999,0.42291600000000001,0.29050000011920929,0.00029200012795627117,0.052207999862730503,1.806,21.437503,0.198625,2.7440000000000002,0.020417000000000001,24.003585000000001,33.741657000035048,1281383.5609879999,1281383.56128
1734,5169,8193,1,1281398.3659999999,1281407.2422819999,1281431.4692850001,0.420875,0.32374999998137355,0.00029199989512562752,0.053374999901279807,1.8132919999999999,21.712544000000001,0.197459,2.7302919999999999,0.020417000000000001,24.283003000000001,33.103285000193864,1281407.6071570001,1281407.607449
1735,5172,8193,1,1281423.402,1281431.601118,1281456.260371,0.46083299999999999,0.33366700005717576,0.00029200012795627117,0.055415999842807651,1.8220419999999999,22.122627000000001,0.19483400000000001,2.6763340000000002,0.021000000000000001,24.743836000000002,32.85837100003846,1281431.977368,1281431.9776600001
1736,5175,8193,1,1281448.3799999999,1281456.3481620001,1281480.9890399999,0.41562500000000002,0.32666699984110892,0.00029199989512562752,0.055124999955296516,1.8095000000000001,22.122043999999999,0.19775000000000001,2.6311249999999999,0.021000000000000001,24.686086,32.609040000010282,1281456.7185790001,1281456.718871
1737,5178,8193,1,1281473.402,1281481.1167899999,1281505.796751,0.44887500000000002,0.32316600019112229,0.00029200012795627117,0.053374999901279807,1.829626,22.153835000000001,0.19658300000000001,2.6229589999999998,0.020709000000000002,24.764253,32.394750999985263,1281481.481373,1281481.4816650001
1738,5181,8193,1,1281498.3740000001,1281505.890959,1281533.1536280001,0.38062499999999999,0.28991700010374188,0,2.5920420000329614,1.8103750000000001,22.242502000000002,0.19687499999999999,2.5579170000000002,0.020708000000000001,27.312836000000001,34.779627999989316,1281506.2217089999,1281506.2217089999
1739,5184,8193,1,1281523.4010000001,1281533.29217,1281558.002172,0.44216699999999998,0.30508299986831844,0.0002910001203417778,0.052791999885812402,1.8025,22.226461,0.19600000000000001,2.7084169999999999,0.020125000000000001,24.805377,34.601171999936923,1281533.6389619999,1281533.639253
1740,5187,8193,1,1281548.402,1281558.0922970001,1281582.5619669999,0.42554199999999998,0.33600099990144372,0.00029199989512562752,0.051625000080093741,1.8086249999999999,21.952586,0.19745799999999999,2.7924169999999999,0.021000000000000001,24.516919999999999,34.159966999897733,1281558.470589,1281558.4708809999
1741,5190,8193,1,1281573.4010000001,1281582.697592,1281609.6251360001,0.44945800000000002,0.31908300006762147,0.00029199989512562752,2.7180420001968741,1.806292,21.805002000000002,0.19950000000000001,2.671084,0.022166999999999999,27.015336000000001,36.224136000033468,1281583.059258,1281583.0595499999
1742,5193,8193,1,1281598.402,1281609.7135109999,1281633.586722,0.38791599999999998,0.29808300011791289,0.00029199989512562752,0.011667000129818916,1.7753749999999999,21.523251999999999,0.19512499999999999,2.732917,0.011958,23.921627000000001,35.184722000034526,1281610.052719,1281610.0530109999
1743,5196,8193,1,1281623.3740000001,1281633.705138,1281658.348641,0.46404200000000001,0.33774999994784594,0.00058300001546740532,0.050750000169500709,1.831958,22.146836,0.19366700000000001,2.7460420000000001,0.011083000000000001,24.728086000000001,34.974640999920666,1281634.0845969999,1281634.0851799999
1744,5199,8193,1,1281648.4029999999,1281658.4381830001,1281683.1330180001,0.38529200000000002,0.28904099995270371,0.0002910001203417778,0.054833999834954739,1.835459,22.230252,0.19745799999999999,2.6538750000000002,0.013709000000000001,24.748501999999998,34.730018000118434,1281658.769808,1281658.7700990001
1745,5202,8193,1,1281673.4010000001,1281683.2619350001,1281707.9914790001,0.47337499999999999,0.33454199996776879,0.00029199989512562752,0.058041000040248036,1.8185420000000001,22.191752999999999,0.19600000000000001,2.7486670000000002,0.020708000000000001,24.826668999999999,34.590479000005871,1281683.638185,1281683.6384769999
1746,5205,8193,1,1281698.402,1281708.1329379999,1281732.7417319999,0.40016600000000002,0.30450000008568168,0.00029199989512562752,0.053667000029236078,1.836333,22.140128000000001,0.19833300000000001,2.7381669999999998,0.020417000000000001,24.663043999999999,34.33973199990578,1281708.4788540001,1281708.479146
1747,5208,8193,1,1281723.3689999999,1281732.8618979999,1281757.6206090001,0.42058299999999998,0.29779199999757111,0.00029199989512562752,0.018374999985098839,1.787917,22.338169000000001,0.19570799999999999,2.6139169999999998,0.011083000000000001,24.840377,34.251609000144526,1281733.2008150001,1281733.201107
1748,5211,8193,1,1281748.4010000001,1281757.7014009999,1281782.390987,0.40454200000000001,0.31616699998266995,0.00029200012795627117,0.051040999824181199,1.8392500000000001,22.162293999999999,0.19512499999999999,2.7647089999999999,0.023625,24.737127999999998,33.989986999891698,1281758.058401,1281758.0586930001
1749,5214,8193,1,1281773.4010000001,1281782.524862,1281806.9980309999,0.43195800000000001,0.303624999942258,0.00029199989512562752,0.010207999963313341,1.8127089999999999,22.053792999999999,0.19775000000000001,2.7708330000000001,0.023917000000000001,24.560669000000001,33.597030999837443,1281782.8693200001,1281782.869612
1750,5217,8193,1,1281798.392,1281807.0878639999,1281830.3815329999,0.371,0.28204200020991266,0.00029199989512562752,0.055417000083252788,1.8179590000000001,20.813918000000001,0.19366700000000001,2.7851249999999999,0.022166000000000002,23.340919,31.989532999927178,1281807.4116140001,1281807.411906
1751,5219,8193,1,1281815.0330000001,1281830.4713669999,1281855.018619,0.41591699999999998,0.32637500017881393,0.00029200012795627117,0.053666000021621585,1.8147500000000001,22.033377000000002,0.189,2.7148340000000002,0.019540999999999999,24.593336000000001,39.985618999926373,1281830.8411999999,1281830.841492
1752,5222,8193,1,1281840.0700000001,1281855.1504520001,1281879.711996,0.45908300000000002,0.33191700000315905,0,0.055999999865889549,1.825834,22.023752000000002,0.19483400000000001,2.744583,0.021874999999999999,24.647002000000001,39.641995999962091,1281855.5240770001,1281855.5240770001
1753,5225,8193,1,1281865.0830000001,1281879.802996,1281903.899916,0.433417,0.34183399984613061,0,0.052790999878197908,1.8144579999999999,21.559418999999998,0.19658400000000001,2.5990419999999999,0.020708000000000001,24.145336,38.816915999865159,1281880.1879970001,1281880.1879970001
1754,5228,8193,1,1281890.078,1281904.033207,1281928.2858760001,0.44245800000000002,0.30829200008884072,0.00029199989512562752,0.054250000044703484,1.7989999999999999,21.760086000000001,0.202125,2.7664589999999998,0.020708000000000001,24.344252000000001,38.207876000087708,1281904.384082,1281904.3843739999
1755,5231,8193,1,1281915.0689999999,1281928.3768760001,1281953.1070040001,0.41533300000000001,0.32374999998137355,0.00029199989512562752,0.056290999986231327,1.821167,22.199335000000001,0.19687499999999999,2.647167,0.021000000000000001,24.777086000000001,38.038004000205547,1281928.7455430001,1281928.745835
1756,5234,8193,1,1281940.068,1281953.245254,1281977.122548,0.47337499999999999,0.33716700016520917,0.00029200012795627117,0.055999999865889549,1.812708,21.345044000000001,0.197459,2.6684580000000002,0.021000000000000001,23.971502000000001,37.054547999985516,1281953.6247119999,1281953.625004
1757,5237,8193,1,1281965.071,1281977.2138400001,1282001.760217,0.43866699999999997,0.3482499998062849,0.0002910001203417778,0.055124999955296516,1.787042,22.025501999999999,0.19950000000000001,2.799417,0.020708000000000001,24.593919,36.689217000035569,1281977.6049649999,1281977.6052560001
1758,5240,8193,1,1281990.0290000001,1282001.8897170001,1282025.2749689999,0.45441700000000002,0.3292920000385493,0.00029200012795627117,0.05424999981187284,1.828751,20.892668,0.198625,2.7364169999999999,0.021291000000000001,23.469543999999999,35.245968999806792,1282002.259842,1282002.2601340001
1759,5243,8193,1,1282015.0789999999,1282025.4114689999,1282049.81843,0.37304100000000001,0.28116700006648898,0.00029199989512562752,0.015750000020489097,1.8509169999999999,21.974169,0.19950000000000001,2.7078329999999999,0.027417,24.456835999999999,34.739430000074208,1282025.734344,1282025.7346359999
1760,5246,8193,1,1282040.0700000001,1282049.9590139999,1282074.6185580001,0.462584,0.33075000019744039,0.00029099988751113415,0.050167000154033303,1.822333,22.163751999999999,0.19716700000000001,2.7183329999999999,0.022166999999999999,24.749378,34.548558000009507,1282050.331764,1282050.3320549999
1761,5249,8193,1,1282065.0689999999,1282074.713058,1282099.2746019999,0.388208,0.29399999999441206,0.00029199989512562752,0.054833000060170889,1.82525,22.066918999999999,0.19716700000000001,2.6635,0.021583000000000001,24.614919,34.205602000001818,1282075.0478910001,1282075.0481829999
1762,5252,8193,1,1282090.078,1282099.4049770001,1282126.460855,0.43895899999999999,0.30887499987147748,0.00029099988751113415,2.6567919999361038,1.8080419999999999,21.987877000000001,0.19891700000000001,2.611583,0.021874999999999999,27.144545000000001,36.38285499997437,1282099.7552690001,1282099.75556
1763,5255,8193,1,1282115.0700000001,1282126.5603130001,1282151.1483990001,0.36925000000000002,0.27183299977332354,0.0002910001203417778,0.055124999955296516,1.8074589999999999,22.126418999999999,0.19658300000000001,2.759458,0.020417000000000001,24.644669,36.078398999990895,1282126.87298,1282126.8732710001
1764,5258,8193,1,1282140.0689999999,1282151.2752739999,1282175.9537760001,0.457625,0.33191599999554455,0.00029200012795627117,0.055999999865889549,1.824667,22.144794000000001,0.19716700000000001,2.7314590000000001,0.020416,24.761918999999999,35.884776000166312,1282151.6494819999,1282151.649774
1765,5261,8193,1,1282165.0700000001,1282176.048276,1282200.443862,0.403667,0.31062500015832484,0.00029200012795627117,0.013415999943390489,1.802208,21.941210999999999,0.19687499999999999,2.6538750000000002,0.021291999999999998,24.446335999999999,35.37386199994944,1282176.4011929999,1282176.401485
1766,5264,8193,1,1282190.037,1282200.57482,1282224.868031,0.46958299999999997,0.34095899993553758,0.00029200012795627117,0.053667000029236078,1.810376,21.764752000000001,0.198625,2.6419169999999998,0.021291999999999998,24.379543999999999,34.831031000008807,1282200.9580699999,1282200.9583620001
1767,5267,8193,1,1282215.0789999999,1282224.9631139999,1282252.3987420001,0.39083400000000001,0.29808400012552738,0.0002910001203417778,2.603417000034824,1.7957920000000001,22.413419000000001,0.19745799999999999,2.5698750000000001,0.021583999999999999,27.486961000000001,37.319742000196129,1282225.3026149999,1282225.3029060001
1768,5270,8193,1,1282240.0449999999,1282252.533201,1282277.2843279999,0.45237500000000003,0.32170800003223121,0.00058300001546740532,0.009917000075802207,1.818541,22.271668999999999,0.198042,2.7361249999999999,0.020416,24.839502,37.239327999996021,1282252.897201,1282252.897784
1769,5273,8193,1,1282265.0700000001,1282277.38087,1282301.059539,0.45324999999999999,0.35670799994841218,0.00029199989512562752,0.055124999955296516,1.815042,21.163043999999999,0.19804099999999999,2.6949999999999998,0.029458999999999999,23.733211000000001,35.989538999972865,1282277.7795780001,1282277.77987
1770,5276,8193,1,1282290.0700000001,1282301.1826220001,1282325.438208,0.45208399999999999,0.32666699984110892,0.0002910001203417778,0.049583999905735254,1.83575,21.783128000000001,0.19541700000000001,2.7192080000000001,0.011083000000000001,24.340752999999999,35.368207999970764,1282301.5498309999,1282301.550122
1771,5279,8193,1,1282315.0700000001,1282325.5709160001,1282350.0677100001,0.39637499999999998,0.30537499999627471,0.00029099988751113415,0.049292000010609627,1.8477079999999999,22.030169000000001,0.20183300000000001,2.7967919999999999,0.0067080000000000004,24.546085000000001,34.997710000025108,1282325.9180000001,1282325.918291
1772,5282,8193,1,1282340.0490000001,1282350.2225850001,1282374.7018800001,0.44450000000000001,0.31645899987779558,0.0002910001203417778,0.056875000009313226,1.819709,22.015294000000001,0.19658300000000001,2.6705009999999998,0.010500000000000001,24.566210999999999,34.652879999950528,1282350.580169,1282350.5804600001
1773,5285,8193,1,1282365.0700000001,1282374.846255,1282401.763299,0.43895800000000001,0.34474999993108213,0.00029200012795627117,2.6979169999249279,1.8001670000000001,21.789543999999999,0.19687499999999999,2.6177090000000001,0.014583,26.967794000000001,36.693298999918625,1282375.234463,1282375.2347550001
1774,5288,8193,1,1282390.03,1282401.8837570001,1282426.0530099999,0.416792,0.29020899999886751,0.00029199989512562752,0.051915999967604876,1.815625,21.692419000000001,0.199792,2.7130830000000001,0.020417000000000001,24.255877999999999,36.023009999888018,1282402.213924,1282402.2142159999
1775,5291,8193,1,1282415.0700000001,1282426.1580099999,1282451.1643459999,0.39520899999999998,0.30275000003166497,0.0002910001203417778,0.014583999989554286,1.798708,22.559836000000001,0.19804099999999999,2.7807499999999998,0.020417000000000001,25.057378,36.094345999881625,1282426.5018849999,1282426.502176
1776,5294,8193,1,1282440.071,1282451.290637,1282476.140931,0.41766700000000001,0.29399999999441206,0.00029200012795627117,0.053957999916747212,1.831958,22.344002,0.19833400000000001,2.7836669999999999,0.021583999999999999,24.933128,36.069931000005454,1282451.625179,1282451.6254710001
1777,5297,8193,1,1282465.0700000001,1282476.2304730001,1282501.0116419999,0.419709,0.32899999991059303,0.00029099988751113415,0.056000000098720193,1.815625,22.248626999999999,0.19745799999999999,2.6880009999999999,0.021291000000000001,24.827836000000001,35.941641999874264,1282476.6035150001,1282476.603806
1778,5300,8193,1,1282490.071,1282501.1420169999,1282525.310395,0.44595800000000002,0.31587500008754432,0.00029200012795627117,0.053957999916747212,1.82525,21.65071,0.19454199999999999,2.6273339999999998,0.020709000000000002,24.257919000000001,35.239395000040531,1282501.498434,1282501.4987260001
1779,5303,8193,1,1282515.071,1282525.4016859999,1282550.389064,0.41445799999999999,0.32404200010932982,0.00029199989512562752,0.053958000149577856,1.8275840000000001,22.453377,0.198042,2.6465830000000001,0.020417000000000001,25.034044000000002,35.318063999991864,1282525.769478,1282525.7697699999
1780,5306,8193,1,1282540.071,1282550.5176889999,1282575.1714000001,0.44245800000000002,0.316750000230968,0.00029199989512562752,0.055707999970763922,1.8135829999999999,22.142461000000001,0.19658300000000001,2.7002510000000002,0.021000000000000001,24.738294,35.100400000112131,1282550.8755640001,1282550.875856
1781,5309,8193,1,1282565.071,1282575.262108,1282599.3989850001,0.41708299999999998,0.32958299992606044,0.00029199989512562752,0.054250000044703484,1.8214589999999999,21.605502000000001,0.19570899999999999,2.6745830000000002,0.021291000000000001,24.182960000000001,34.327985000098124,1282575.633108,1282575.6333999999
1782,5312,8193,1,1282590.071,1282599.525569,1282624.1399050001,0.45208399999999999,0.31850000005215406,0.0002910001203417778,0.055999999865889549,1.8121259999999999,22.094335999999998,0.19600000000000001,2.6331669999999998,0.021000000000000001,24.696294999999999,34.068905000109226,1282599.8956939999,1282599.8959850001
1783,5315,8193,1,1282615.0800000001,1282624.2422799999,1282648.092157,0.38266699999999998,0.2916660001501441,0.00029200012795627117,0.052499999990686774,1.8095000000000001,21.370711,0.19775000000000001,2.6349170000000002,0.020708000000000001,23.899460999999999,33.0121569999028,1282624.5753629999,1282624.5756550001
1784,5318,8193,1,1282640.0800000001,1282648.2309900001,1282672.932243,0.44712499999999999,0.31587499985471368,0.00029200012795627117,0.053666999796405435,1.837208,22.204001999999999,0.19629199999999999,2.671084,0.028583999999999998,24.789628,32.852242999942973,1282648.58974,1282648.5900320001
